Id,SalePrice
756,103887.8471208657
757,125637.8697514405
758,113931.33705289398
760,92260.69484537299
765,136227.3779417424
775,142011.53457877887
776,130958.91971007778
780,180528.8445384987
783,237716.2368490792
790,119287.85870144214
795,81486.55277675854
796,128695.40300138925
797,140633.88998893695
798,102036.90071596722
804,208385.28801267428
805,223009.28356828052
806,222602.71775287265
808,111454.14497887903
814,151870.16572273703
818,275669.83038361755
821,298051.9509427508
822,348688.8287947165
825,287734.56450239604
827,242406.04850989266
830,203715.57844746058
834,247172.79686604888
835,210619.39997148642
842,143832.81398538026
845,207249.75433267435
852,211677.70376058534
857,147469.8745192005
858,148196.5309242827
859,131387.63387308028
860,134954.145485088
861,132763.25207870558
864,239052.79106824854
868,188776.96264014198
869,193151.00611558443
872,282699.8712145457
873,225117.90891747654
885,110641.42476545919
890,113693.96301436603
895,102470.90300228335
899,81267.58799021809
906,132373.4249730921
918,147979.48415402646
923,156593.72570590817
925,139540.8169934724
927,161120.81187417722
932,224630.3666494609
933,109658.58887260112
934,134414.8415320898
942,96066.15942790326
947,239792.57659744646
948,267616.5933330872
951,145045.56076027334
957,360445.75189851446
958,331155.47699824197
959,228427.31338292605
963,193382.92514425053
967,207463.91268143573
968,351919.80498549447
971,148211.67871228448
972,173679.45357256738
976,89805.03754851928
978,73476.99371843423
979,96675.08101092388
984,107032.49493977621
986,173502.7851237282
991,214720.59293082898
996,214850.51667575503
1001,258071.6049776266
1007,197036.66391808377
1008,175836.59730559264
1009,221254.1737084745
1014,147111.04240708018
1022,216446.05161561962
1024,189015.36809418854
1027,132952.9856254369
1030,160280.93358506315
1032,155802.93389056856
1035,155190.05351835737
1042,108674.6821369024
1047,117853.50047198575
1050,100813.99880993435
1055,302507.03200936224
1059,391822.7485437873
1061,365796.54186113004
1064,441572.7995853365
1077,211237.9215083139
1081,219357.1611962998
1092,235563.60776921568
1093,196317.58215959402
1095,208197.21808157503
1099,295780.9076526207
1101,291237.67331700196
1103,303819.8617853109
1109,269531.61093845277
1112,235907.34801482377
1113,229235.27251481917
1114,251831.13577099435
1116,237141.5270945754
1117,237450.77507824014
1119,282809.2758975947
1121,219223.5456460442
1122,225102.97350127433
1125,269800.3449537943
1137,163864.37532661494
1142,206356.70385083804
1144,193438.78383532315
1145,194510.44630607526
1147,181850.59320096255
1148,176716.49194396415
1149,148288.29089574097
1150,134869.92496320402
1153,97772.88102478547
1154,105019.87235335447
1159,341336.19583031826
1161,156856.32007955672
1167,169612.00503901843
1171,248096.53171008086
1174,172898.15480850788
1188,178177.54848114945
1189,173659.53162303744
1191,140373.0809303437
1195,147367.95320449557
1199,161068.7271792392
1201,215367.45415189982
1204,188199.09842606093
1211,145564.19997951807
1214,210018.7235229199
1219,138541.01731022628
1220,72831.65457771633
1227,184318.35102994365
1229,221910.45886526152
1231,142125.12055830442
1234,216398.97334465105
1235,135965.0324358578
1239,166574.431484496
1240,161753.43196430214
1241,171121.3719377671
1246,117020.34537038795
1249,171641.78446675887
1250,124446.0888165646
1252,129965.99228501164
1259,168166.0797529397
1267,133992.91937924485
1269,104843.77872743183
1270,132165.92188882967
1272,131656.31963395752
1274,133474.00950003017
1276,121624.75755599432
1279,143819.20966733084
1281,172268.48526274052
1286,179543.40069718368
1287,116755.28258676374
1290,72412.42849256344
1291,145071.57844096018
1297,160285.45850555444
1302,140589.94675972773
1303,52451.88308726785
1312,97848.8240960205
1315,131447.7509867869
1322,55785.402294287574
1327,102259.33162209783
1331,137797.78101463692
1333,114011.02271691522
1334,128225.77609878503
1336,119968.09100563174
1341,127356.80705793458
1344,81241.732163074
1347,136232.19058525556
1348,150780.79786277155
1353,163589.1812113229
1355,132144.82533512282
1356,114244.96816954778
1357,163281.21434294913
1361,132645.88339883497
1364,122107.35112465834
1368,107323.99150168544
1369,96502.20525950109
1371,128296.71861752667
1373,124936.73689218405
1374,140416.5250222988
1387,125995.43862777724
1388,97959.56813934892
1392,166976.14960170287
1394,126779.03442580758
1406,157216.66986235292
1407,227781.02114918805
1408,184124.3798839936
1409,171344.52851234426
1411,166234.4712522372
1412,103767.59755077436
1413,133120.0851352849
1414,133657.40271710244
1425,234806.96175475945
1430,207100.03625172513
1431,225642.23311330413
1435,224375.02431730265
1441,220190.6600326014
1444,216895.5584593626
1445,135326.11078347775
1446,152329.47451636515
1452,122387.33195096243
1453,115419.62755269767
1456,228263.11745528827
1457,220178.56178901438
1460,241567.34197843078
1463,237713.79306881368
1468,218892.44772997743
1471,233358.99127350585
1474,209768.68447310798
1475,196624.97694729306
1476,216357.36691323147
1478,205072.35686911398
1482,143279.97814949474
1483,155172.98118275148
1484,146011.96728917197
1485,164246.21037823128
1496,155473.56028473517
1497,159156.60117788537
1500,128815.42063087964
1506,133976.66069376896
1507,103697.7015287695
1509,114814.43602783901
1510,139500.27515738568
1513,118937.52774067366
1517,136351.57281344204
1518,196765.3981831406
1523,183787.9504966989
1524,142072.23927633144
1526,166201.19871357066
1529,197632.4042169956
1531,160473.75459872754
1535,118607.15764854044
1536,148351.64715478866
1538,310796.3391147592
1540,228368.5321208652
1543,123606.53377070761
1545,116079.61798983056
1546,115720.0561403528
1557,58185.155526541595
1558,115140.15998377683
1559,69375.99212965083
1563,279796.7604946462
1568,162265.51694764028
1571,295242.1888879548
1578,157960.45965779183
1579,223247.37049957883
1584,255956.2968413027
1586,300140.1381608392
1604,123343.09568965215
1606,145726.41133917915
1610,181123.66651202043
1611,125025.72480013553
1618,176585.55872976073
1623,192865.89633058396
1624,171411.60373272796
1628,163630.5792244168
1633,222089.62163620928
1645,157813.6508014864
1649,232801.68463997368
1652,157385.15340870267
1653,160643.55553796145
1656,116070.86473513614
1662,191366.14912923565
1668,105851.4635739707
1670,103046.18314629623
1672,114164.49738553204
1673,134372.64969412098
1674,167740.2345847595
1677,108042.28907190291
1678,135683.42123595192
1679,112696.36716107612
1685,384500.09523522516
1692,430144.3713453484
1693,340031.9235114637
1696,444905.89453876397
1709,328087.48783116153
1711,307086.1719479412
1717,218634.72784108203
1718,207497.4665863438
1721,227514.31328657334
1722,213439.70765748338
1725,320090.11620811786
1726,224794.21459187433
1730,190419.5144588779
1731,182833.46392503314
1733,209496.03452288828
1737,201047.80034446632
1746,229429.21108951222
1747,197662.66668610074
1748,192590.8209416457
1749,215299.8024317348
1760,181620.8648411674
1761,435361.3649914709
1762,328724.85438838566
1768,549429.5436042221
1769,265146.6830873739
1770,297861.89775569463
1776,201194.43314864318
1781,391839.796028464
1785,353537.10856731527
1792,212023.93029803265
1798,246187.75018884073
1812,193178.61267956469
1814,215832.34258101243
1817,146065.67577206076
1818,156866.0746086778
1822,127833.24964145993
1823,127717.27554026438
1829,261202.25069207943
1838,205104.3051617402
1845,179800.69791053745
1851,191466.89783820297
1855,304149.2483880702
1856,201369.09793721235
1858,193381.20070486557
1865,214279.6105599698
1866,157142.78638867813
1867,175496.3632249143
1868,192746.96147111873
1876,135587.56602568747
1878,137416.4330675702
1879,146860.90872711537
1882,54658.25217820141
1883,112420.7198295191
1887,97013.98131178772
1895,150311.7805766638
1898,151662.69226686936
1904,53827.9621554138
1908,142996.30079541757
1917,134577.3691438474
1918,117034.17442542309
1920,127019.90418007007
1922,130428.19134033486
1923,150567.3159345222
1931,165455.97603264308
1935,131276.95735987552
1936,127893.29327195758
1939,124577.44906131798
1943,125644.729762637
1944,128643.10998186156
1946,224028.93781835536
1952,110881.20095381224
1954,110565.9904730274
1958,119386.3133594951
1964,160479.72336228474
1966,152173.1791293035
1969,114227.65916917972
1977,97191.10391323817
1980,64936.22993982902
1984,117383.49529478727
1985,89058.68691263939
1988,101805.55283052793
1989,112788.95509105649
1991,135977.6109198016
1992,123241.57787175686
1997,126415.06690833243
1999,169068.4772341448
2003,103472.54266656026
2005,109759.26647077904
2010,135851.3546857899
2012,138837.60406701683
2016,140896.64679200877
2017,127928.50061793733
2022,168216.50102445652
2023,167617.19125429483
2035,136984.95143919013
2036,190109.47550321382
2040,119682.21980766443
2042,124771.65297315041
2043,82255.07537058643
2055,140074.81596930444
2056,106221.29881442049
2059,106281.17069283374
2064,118809.1253740848
2066,201095.19708305175
2070,153650.02670636406
2071,93504.5818102965
2078,232484.5111514645
2080,144678.2025427939
2085,125990.30336059681
2089,137762.79430683708
2090,165533.92786207006
2092,222945.77056228323
2094,257457.04570280423
2095,221789.52301842114
2098,356452.3442980808
2099,254710.21367301967
2103,253608.41715659888
2120,159935.3158893856
2122,182453.16235152353
2123,177544.17819824535
2134,193769.56847818592
2135,122187.92241915269
2136,143189.68781308102
2143,143606.13803943226
2145,272353.5312716664
2146,226705.9178697323
2148,198243.2802846352
2155,264930.96075980586
2156,246290.56616557547
2157,139046.40390095397
2159,210496.98421934163
2161,193241.41152887678
2164,189343.22931127486
2165,196299.87512779917
2169,146872.09032100157
2171,119098.31814525451
2180,170238.27430170315
2182,543066.3868084928
2184,130251.08442538495
2185,57393.929585377235
2188,97188.23606275687
2191,111315.47214663362
2192,93632.90196693288
2196,157042.43142731575
2198,74794.4925913819
2204,174620.14934910357
2210,176242.6592195398
2213,149518.04691749037
2215,264651.25721817475
2219,239585.4750734183
2221,250236.9670721116
2224,210292.0509914273
2228,149838.41316152553
2232,121249.06715594984
2239,127971.7680447292
2246,283757.5515670604
2247,264439.34706491505
2249,161066.42196192074
2251,206294.50068321213
2254,142148.9249157381
2256,204868.7696049915
2259,243292.70023592174
2263,258225.60279435315
2266,203951.27323275892
2271,210620.84999044714
2274,228656.55887784512
2275,297876.4073349604
2280,144229.70890497608
2281,166971.9438894171
2291,76809.42313412763
2292,151807.12975052564
2295,195367.41355006598
2297,115780.26973967938
2299,147500.89507918127
2302,125462.2348788294
2303,124742.0701460418
2304,126382.71106470117
2308,196249.51240958023
2312,213846.15816892777
2314,175567.5814433651
2315,184433.46845850346
2316,197548.11453112835
2320,227886.8699710608
2321,289125.65845261543
2322,247354.6323331319
2325,173377.84493297667
2336,393852.2622974758
2340,305779.67831280956
2341,325881.9617435435
2342,418373.2654957913
2345,223909.984974234
2346,188400.4679640496
2347,154838.15774649818
2354,264439.2946766839
2357,184496.63049266572
2359,152544.41429213164
2360,133770.4667745737
2361,121802.87605258543
2362,86636.62253300477
2366,117243.12985841685
2367,92018.44094219907
2370,116957.3811939347
2373,94791.98168394745
2376,118706.23049013018
2378,149889.86449585663
2382,254203.87089837523
2387,323607.4928651806
2392,394472.5510948017
2395,362111.3864088629
2396,360759.7075909175
2397,316299.58940586064
2399,383038.31878065004
2401,438825.906716328
2402,297405.4948128254
2407,212340.8001936843
2411,195718.06388345166
2414,220205.27469248924
2418,263535.19712082803
2419,194306.84198051938
2424,164734.3510966986
2427,183199.91186749024
2430,223039.91209530685
2439,203654.73924560886
2441,228074.46320675628
2442,223907.66788510192
2446,439949.61709045083
2447,372786.5851210662
2452,314528.272401965
2457,353582.64922760415
2458,291567.6385728402
2462,363964.7717024676
2465,203019.33810267365
2467,204051.32924973386
2473,148068.76960413242
2478,183352.16467443857
2479,175467.10018609095
2482,146769.78876821743
2485,128428.83520894333
2488,122622.90575462708
2494,125816.26144890868
2500,265201.43966609484
2509,147716.15104797235
2512,178271.96194514958
2514,143528.25719427544
2515,210010.6660516586
2516,219298.18823255465
2518,181271.27722586438
2519,198941.00210360944
2520,182273.17696117953
2527,181408.49126303956
2532,136291.51412582988
2538,119883.82086080455
2539,155223.892373855
2543,109382.29921751002
2551,147648.74217841026
2554,141907.8674927172
2555,125314.28770488288
2557,112052.76910465509
2561,138397.62974679575
2563,137766.9343587573
2564,138989.9666253542
2570,102115.7535404178
2571,276543.0320337548
2576,148734.7270676898
2582,146810.55811315644
2584,163904.33419714848
2587,115472.490892882
2589,130121.69375629068
2591,219853.24860359327
2597,112019.64102287691
2602,163713.29986283116
2605,140715.69564414403
2610,170704.24566956106
2611,130154.01775887777
2614,124197.58059762721
2616,191649.8550280052
2617,154796.47924637463
2620,148608.28410486816
2623,107039.02057138654
2631,148576.46459655167
2638,143921.26887123374
2639,117411.21036130915
2645,135657.66239245038
2647,82709.64669844684
2648,136421.9832920954
2650,110720.70254115098
2652,123842.24772889723
2656,123485.95382358569
2658,118452.6798345047
2661,186250.0734191568
2665,161668.21711256518
2673,174567.80494058065
2678,97914.07168755724
2679,104014.25028700849
2680,76130.43978222877
2685,116335.54083904273
2695,125483.20988610653
2698,91943.91421481027
2700,173671.09557902924
2706,141716.70984313448
2708,146893.7409933217
2709,163100.685506046
2711,124937.94206712194
2718,161042.3656514853
2719,161180.68684826436
2721,149807.96113086515
2725,173020.06725323858
2726,223389.21474347706
2732,212222.37432069588
2733,141088.53666053325
2739,198358.18838699427
2747,184132.37582613225
2751,234898.0559493929
2754,207711.7504122358
2755,238079.8885714588
2756,205713.0154653808
2758,249367.61440538598
2763,202497.50734795904
2764,224458.30477941912
2765,191544.52984644697
2766,166598.98441848808
2768,156303.166847015
2781,220766.68983368253
2784,173004.6908621626
2785,137668.61509353525
2786,124024.29574896957
2796,233229.60748605052
2797,259558.78178485192
2801,233363.04991591402
2805,258466.4445873196
2806,202687.259969656
2812,191168.29006340384
2817,115902.87709394295
2822,134492.30063549458
2825,255276.02606051118
2828,144543.10412719552
2831,130449.57730598473
2843,165107.03215890419
2845,99289.2158195866
2847,145708.98170900758
2855,168603.97169776174
2856,136469.61932440064
2859,152032.84037635216
2865,205045.79936975118
2867,184879.69611486312
2869,211528.96448028227
2870,231179.9387027816
2874,149112.25077811728
2876,77240.41790202707
2889,140551.70454174688
2892,295248.52702369913
2895,238500.02755744028
2898,228925.00300897955
2901,306291.69821643585
2902,323046.50367966865
2908,136377.86795607652
2909,113697.64697410095
2916,164336.01157894588
2917,111079.84137998537
2919,75081.19933215946
2921,74422.85529441207
2922,176726.183138369
2925,182584.38111999395
2928,128173.63753396778
