Id,SalePrice
492,188919.24682337733
494,168907.05560383486
499,316190.7651812554
500,282326.538362173
501,320283.7829098772
503,262724.4444916652
506,259423.76125789073
508,242312.67534319786
511,265145.3612675154
515,237580.05933992632
519,238816.39221181264
521,245420.05281083783
530,223479.01354614552
532,223213.26726380351
534,180695.7483479179
540,172417.1123228939
541,131516.51975115045
551,160982.68410917968
552,161148.39295880796
554,89575.8730271845
555,125781.85976091985
556,129503.05711451372
557,125017.055946364
565,257592.07288350837
566,243105.24092484283
567,165065.59961799736
569,212539.59776825254
570,185714.30070690118
574,208843.67059669583
575,335788.079507218
576,188053.8422477644
577,210402.44304108122
578,216800.20374390506
583,226408.7800074711
584,218531.55587973658
585,159093.89494749685
587,201951.71381788485
593,212732.99322007585
597,202124.19998838866
598,188656.1399154676
599,168386.2329273329
600,119725.02631027834
605,153299.58336796405
607,165721.27035968634
608,154642.28616378125
611,188278.7127617556
616,114002.64251397374
625,173381.56724972904
629,151695.37549245762
630,127941.31759587675
631,144778.8877146593
640,206998.53629300633
642,169272.21281645924
643,137328.97622733196
646,110757.98627221952
647,158262.12903276028
655,77647.7531149493
659,110601.5947978337
663,45272.01810267058
665,103201.94308776424
667,202612.1770211616
673,159730.34799256947
676,151395.77918229904
680,145375.22355331812
682,123887.11570659227
687,159286.49445010527
688,161985.61275668218
692,122050.60858523335
693,114010.98369674085
695,145949.75085531306
697,121864.16202919849
700,138792.7307608718
702,129839.15991849269
703,151395.48734048306
704,103840.40286359577
712,99934.17315422301
713,98626.46878678323
717,208446.59877797714
720,184478.13419301677
721,58737.96272046615
726,150661.35173183947
733,112020.88990324043
736,127905.07738240837
738,106500.31513575639
741,131905.46881430602
743,26727.188837643276
745,103482.79776598417
750,156535.61119283034
756,113595.24696401588
757,122256.37668334378
758,129574.13090329774
760,74446.2031688213
765,150653.96753989425
775,128592.0507713022
776,128557.93030078038
780,177307.3502239802
783,250208.06361606735
790,115513.62047938176
795,76425.05607231965
796,128826.96794955671
797,136452.76845867172
798,118577.31238286544
804,203113.64056339097
805,214988.00452357857
806,229580.875770281
808,116782.55329671966
814,148543.1938596704
818,275639.8365715637
821,295959.8287135818
822,357764.5483130199
825,285786.36337669095
827,236660.23323078785
830,197912.1771450947
834,227672.93493903463
835,211340.1520080624
842,142770.37460797853
845,203826.27867045102
852,206374.53392886528
857,138191.17710528077
858,143098.68787989786
859,127823.90054934908
860,126679.14150722498
861,131896.429845714
864,240811.692955675
868,191569.9468492051
869,204370.8315141
872,290527.60316442495
873,214362.80932312232
885,100335.71430854527
890,115754.83684851977
895,96653.72431825698
899,75961.10423837499
906,128004.69282384969
918,148626.78401810688
923,153258.46930606355
925,126749.61232248993
927,156107.64269699864
932,229794.68701399857
933,105712.42169209039
934,128169.93541364829
942,96680.87165046805
947,244161.91635757405
948,271982.91903002036
951,144073.50523474408
957,435836.60397251847
958,322636.46187812625
959,231092.80411555982
963,186864.16627707577
967,205563.42083316375
968,356886.807377438
971,138960.85564214698
972,174049.0778968737
976,88314.45240558645
978,69236.68629090046
979,94067.92478902574
984,107962.92753009863
986,158737.00279898182
991,230994.9593387538
996,211419.55648821124
1001,271649.32886212476
1007,197973.2507651775
1008,186049.61774635766
1009,217738.3750018753
1014,159480.99446438887
1022,225777.7742929348
1024,179941.59723440802
1027,136750.46620045695
1030,162950.92217666545
1032,160689.00698367288
1035,160165.82299342178
1042,112711.71244587578
1047,118646.3138102701
1050,107546.88857869827
1055,299207.22088575916
1059,403959.52215471317
1061,370967.70185945765
1064,458937.69431368745
1077,207084.00387225742
1081,217032.18198190196
1092,232150.73876006494
1093,189689.94362489844
1095,202150.02551999857
1099,278125.58642667276
1101,290607.8402122557
1103,313400.79962207377
1109,274734.18110152567
1112,213334.56410231214
1113,229915.60007170768
1114,253508.68333789462
1116,231714.60186147696
1117,246080.54387188086
1119,268804.7815201048
1121,218838.34961466683
1122,223243.63025915387
1125,262342.12226834905
1137,171639.8307831859
1142,213030.33581107136
1144,191813.14258842848
1145,196881.8146831197
1147,188322.34189268015
1148,191427.52540430982
1149,151938.13856352225
1150,130538.90095741127
1153,107038.88139866751
1154,98167.35654441423
1159,340681.1628632918
1161,158109.5764647933
1167,166272.63966336605
1171,258522.29328186318
1174,173625.93056672032
1188,183909.1288172535
1189,171711.4629815255
1191,146231.60911019295
1195,143620.17643325037
1199,177511.26689328585
1201,198824.81543969014
1204,194216.26570007132
1211,153200.75962705602
1214,207244.42657006017
1219,140663.11939801462
1220,58376.10483794642
1227,179472.4902422403
1229,216256.61890502277
1231,138679.1646940753
1234,216147.16507076749
1235,133587.68438868318
1239,167653.33665988434
1240,156833.73243013446
1241,180610.23474160244
1246,107984.15181803145
1249,178065.93233676258
1250,131525.47695198454
1252,124674.78294036741
1259,158646.37146842486
1267,115254.49360704077
1269,89900.62921440334
1270,139479.6520661778
1272,131760.08938023823
1274,138403.7683876244
1276,112183.36207883943
1279,150875.61122581226
1281,171112.9164205697
1286,158490.38191590406
1287,124572.97704747324
1290,70012.85841959617
1291,136957.73098236948
1297,153578.0686002152
1302,153245.14373100293
1303,35046.93734654496
1312,95823.80245006928
1315,128492.57326528784
1322,42536.439095147565
1327,104387.2119339846
1331,140555.03075277893
1333,119259.0876682933
1334,118515.30056619142
1336,113379.66590117359
1341,109173.69046517726
1344,73718.43166968922
1347,139307.20697399392
1348,157255.3720515904
1353,171946.12812627509
1355,134756.9774303501
1356,127266.16236042282
1357,164464.11338958118
1361,134229.35520821117
1364,120415.222871287
1368,108421.96340209013
1369,96188.6926950713
1371,129865.52385948178
1373,130080.68579722443
1374,127039.50159083029
1387,129910.75342419208
1388,95547.91091976201
1392,163545.55686007033
1394,128999.30771855524
1406,152253.55625309094
1407,221292.11276453958
1408,196148.6454931178
1409,171381.05135669187
1411,162205.80339157488
1412,107817.4727556004
1413,149924.2083080461
1414,132508.44630152336
1425,230799.84154367098
1430,202034.16089916305
1431,199280.89545097057
1435,227402.39724317694
1441,220206.3976889677
1444,218084.6872074735
1445,127400.11233527292
1446,149187.78270843852
1452,118088.42036760112
1453,121179.75952706134
1456,226978.56139099892
1457,227169.62162175536
1460,249179.30929613175
1463,250106.4981684842
1468,214054.22144557594
1471,221005.16941846232
1474,208435.82226289326
1475,194788.0521435839
1476,211983.7872581976
1478,207209.79715001088
1482,140724.12509532727
1483,154654.45871110057
1484,142204.44431333343
1485,155433.42865169526
1496,154992.94613081793
1497,153165.5762718293
1500,146405.69876479253
1506,141000.7680081213
1507,97170.55229023506
1509,124416.55789318362
1510,136594.82522265209
1513,117228.8507689457
1517,144276.9089057525
1518,204008.88971090427
1523,178781.89202068173
1524,144318.8816935505
1526,161047.07552384553
1529,196956.8699041705
1531,144294.1136323831
1535,115164.07339935255
1536,142582.53988393763
1538,323256.57706505986
1540,232594.89553546513
1543,114121.43098552684
1545,117939.45649391894
1546,122744.30017198235
1557,82395.3965004273
1558,110572.27282227436
1559,73421.83168983327
1563,270786.26174924686
1568,169216.95516331954
1571,331298.78879865684
1578,147249.36932010445
1579,214164.7877902645
1584,245076.44166819207
1586,290893.6058174279
1604,117836.56297566103
1606,151973.93917976966
1610,172577.36179377578
1611,135169.30465600095
1618,173622.26859711474
1623,193577.72858421327
1624,181751.09099565324
1628,174185.5116816288
1633,233007.04163370677
1645,150400.08360115605
1649,205595.35297782347
1652,158399.4063881458
1653,162361.77759648516
1656,138061.02489683183
1662,191343.0755611061
1668,116798.18392987602
1670,110277.90832045725
1672,117776.70089592616
1673,133832.43092932663
1674,160837.7366467368
1677,112126.5085028536
1678,138008.44853887783
1679,106592.01643018982
1685,395598.272728514
1692,453094.1676354337
1693,340574.1268759774
1696,461450.2423620875
1709,322168.66459763254
1711,301582.894785548
1717,215202.19696160711
1718,203436.96778668178
1721,223238.098032995
1722,210829.80800018355
1725,340196.6434775894
1726,219827.66307918
1730,186704.9546790273
1731,188765.3844147667
1733,199124.88874616314
1737,199522.58918103031
1746,232468.4551935183
1747,200251.8580232864
1748,180030.46263802622
1749,210490.6199539081
1760,178945.27693946403
1761,496910.65377573663
1762,330777.0849910091
1768,582073.3878054018
1769,253798.67323535663
1770,294517.0523624537
1776,205886.61095148762
1781,412016.5066180371
1785,342600.28059947013
1792,214821.17900037867
1798,243022.4331300577
1812,193801.21259015542
1814,242436.98353349417
1817,140797.73099035068
1818,151763.89336055043
1822,128813.367523319
1823,121687.5890670511
1829,259764.99947809585
1838,207246.01939073435
1845,175843.67474004452
1851,187556.16615385696
1855,286900.4299544092
1856,200690.00312993044
1858,196318.9796084216
1865,223596.1501604943
1866,158542.06193827797
1867,173055.71862901322
1868,188763.20002531074
1876,143393.21403349613
1878,138825.71104599797
1879,148847.57852344916
1882,141213.50889933135
1883,113718.51209622239
1887,96627.3402501306
1895,153314.80815144524
1898,149299.72655435847
1904,44461.021333592245
1908,147908.24117443053
1917,137490.7735313111
1918,128904.69970941797
1920,133159.92499999088
1922,135716.05217374722
1923,155820.86679798976
1931,173007.27617776545
1935,130500.2676168482
1936,129745.15111739517
1939,123016.37859613057
1943,119011.073686242
1944,121612.09382217907
1946,223982.16639324473
1952,109505.89989284064
1954,107388.67068652627
1958,125490.94851167577
1964,145129.1147877694
1966,147935.33068777065
1969,102725.86684156721
1977,104851.89066837417
1980,76512.21857052097
1984,123397.22010365353
1985,90635.52143678676
1988,104560.26845722027
1989,111131.53241002648
1991,145208.38580075043
1992,136152.23520023085
1997,129706.76438120546
1999,191588.4787087472
2003,108527.72448575619
2005,113351.3778452612
2010,124143.64292918723
2012,133465.46426170823
2016,131533.18159170702
2017,118789.87837696532
2022,182648.58298147595
2023,166420.28115580208
2035,139992.64966113976
2036,204573.9688964635
2040,113442.76530773073
2042,135152.0185043006
2043,80684.55512764637
2055,140369.86773797064
2056,110203.9030964538
2059,112332.93899857129
2064,119309.5315898489
2066,190584.5150946506
2070,154718.14338575117
2071,89217.39080091863
2078,222710.9851618074
2080,160805.03476474734
2085,130968.65671494971
2089,126990.93074546225
2090,173425.55483451867
2092,227294.36276617937
2094,259134.9311308101
2095,219938.27107423623
2098,358800.5581430186
2099,250109.58391600414
2103,250905.7950443392
2120,153345.83621640212
2122,177941.95689311065
2123,170521.43416371816
2134,192798.0760114168
2135,124004.0709208007
2136,136558.4064597273
2143,162793.3198944204
2145,279813.0318003191
2146,239018.77457420665
2148,196410.7920504207
2155,257770.31035452257
2156,253025.81360014976
2157,136525.84603159025
2159,203627.5420769274
2161,194418.3179698001
2164,191137.12010729895
2165,189661.95324019706
2169,151571.32532042416
2171,112944.77902669524
2180,163064.90454511213
2182,592501.0330441756
2184,137077.59923060058
2185,66965.21020034842
2188,72950.70275950104
2191,105817.55957453682
2192,94276.2003374339
2196,161906.70237607235
2198,95743.61200104251
2204,168005.33000626965
2210,175614.49747338332
2213,120069.91246423004
2215,283828.3083778515
2219,245356.86815365555
2221,236309.77079431253
2224,221556.97719756287
2228,160959.14651183263
2232,118570.64298378609
2239,117552.68517964441
2246,276248.8874951381
2247,257734.42023964395
2249,148151.84633453385
2251,192142.02326720886
2254,146664.2975571975
2256,202275.06931081193
2259,233048.49386414222
2263,252257.02843598096
2266,209872.20845355277
2271,205407.88664422755
2274,230089.36909228476
2275,290487.7003012557
2280,157496.65672073167
2281,158976.86586212277
2291,70676.6417060544
2292,157677.11323071975
2295,208143.3750944907
2297,113369.11960678382
2299,152171.62146021178
2302,134262.28181556705
2303,124078.1292634281
2304,118956.19373849107
2308,206931.6953416734
2312,225244.0993311399
2314,176639.27052706975
2315,181190.34671871318
2316,185189.39847658708
2320,220267.3571877979
2321,271122.73729277053
2322,254319.06587447258
2325,172965.42249630566
2336,392996.98978270666
2340,308683.85702227155
2341,327370.8074828648
2342,419979.8132640746
2345,228905.0939519046
2346,190066.69499885567
2347,165414.99486737273
2354,256527.15797307418
2357,180753.7399048941
2359,152846.24667154712
2360,140337.69167951617
2361,95770.81977542958
2362,88968.54105947382
2366,114958.1302500181
2367,99954.02227849147
2370,121412.31318171743
2373,96603.92695364947
2376,120539.29154884117
2378,144245.41668761725
2382,254799.14697740175
2387,318850.978023559
2392,392851.538779592
2395,358202.6503193432
2396,361470.1741577437
2397,311116.2685245195
2399,390603.9261400425
2401,445010.94057279755
2402,292780.49408452265
2407,209624.1933246489
2411,190588.54863357628
2414,216291.8562404565
2418,265467.96349008474
2419,193130.6060853274
2424,165693.36491376505
2427,183500.1922105452
2430,219007.48260181685
2439,201998.94368939952
2441,246003.0355160623
2442,225700.45882275794
2446,464523.1555100828
2447,394009.29958053026
2452,315044.99375370925
2457,364234.9603839676
2458,287311.90573876613
2462,380320.40357469127
2465,204457.23439262286
2467,205925.11849413678
2473,156251.88183109806
2478,186250.49435045835
2479,175732.3564154688
2482,150203.67422817607
2485,119450.45570120978
2488,133067.35547897697
2494,129077.43771554582
2500,269283.11588927964
2509,154276.26210272612
2512,176048.38151695605
2514,144910.43451231206
2515,190824.0741268492
2516,217784.66273730784
2518,168837.69695292794
2519,198549.84211192402
2520,172458.2193509908
2527,174506.74965158585
2532,136902.6619377921
2538,123752.13786365895
2539,161823.81863369353
2543,111630.78086738121
2551,145846.42231913388
2554,130491.70219034448
2555,107031.63726115998
2557,90299.05018439687
2561,137775.82226528198
2563,151015.09202109923
2564,135647.51028761413
2570,110476.15224261167
2571,300559.9163486867
2576,153750.12273872818
2582,144241.09851222156
2584,160343.25896082105
2587,117521.84486796014
2589,137247.85507965006
2591,207920.76287134702
2597,114837.25543030724
2602,157176.08869348175
2605,155180.40690214996
2610,177347.19881651967
2611,146664.4477868705
2614,124868.17132495341
2616,186165.0953864997
2617,151904.1496167429
2620,143149.1991695839
2623,97928.72803773452
2631,148885.38093405942
2638,149245.2304150448
2639,127899.94735236332
2645,133232.05334800907
2647,87749.98953498638
2648,142376.00875994624
2650,114188.49959417916
2652,112362.37547290507
2656,113831.36724827213
2658,148474.79481579748
2661,177408.6960966416
2665,159332.12895004748
2673,169913.77497555068
2678,85766.13876833148
2679,99615.24714270535
2680,68184.0326281183
2685,102913.04063303956
2695,121243.22257898506
2698,103697.16798497802
2700,175657.93352187547
2706,142802.61199739028
2708,148285.56459216704
2709,150746.01147709406
2711,132912.6412462483
2718,163896.13336015277
2719,169642.74744727486
2721,159013.97320366843
2725,167596.77197959213
2726,235112.77116965002
2732,211696.41242197453
2733,140116.56422796295
2739,199153.55413013085
2747,183500.59523345993
2751,232873.1044097156
2754,204134.33957029632
2755,235100.93578466665
2756,215206.25080585715
2758,253509.93399055168
2763,200678.26272357837
2764,228266.89880802418
2765,200957.402183984
2766,174714.53619566356
2768,164764.69942196916
2781,215689.29896623138
2784,173683.24492529116
2785,140335.30088943927
2786,121221.64476725605
2796,235233.39084100176
2797,258559.9941995029
2801,236800.3286758421
2805,251872.15788283275
2806,203779.50478289003
2812,195102.84896270337
2817,111636.0312887572
2822,139676.8696429513
2825,246325.25019743067
2828,162160.00169449582
2831,140310.4526368836
2843,169551.64748460293
2845,96245.64448737401
2847,155137.7155853049
2855,170119.37345105954
2856,144139.5869641921
2859,149779.98024594033
2865,212183.10229849344
2867,177266.65891166282
2869,214781.7128159554
2870,228659.72589011918
2874,140463.16627713753
2876,69948.56806265253
2889,149150.69436899535
2892,294096.9785200026
2895,225005.66732445327
2898,241871.92540373636
2901,308209.8781630936
2902,331517.16959416476
2908,137216.29982130934
2909,115268.4569180797
2916,157999.52024860604
2917,114482.46952871379
2919,71115.37232286937
2921,83499.14432394822
2922,198252.6868562046
2925,177552.6911168395
2928,122802.55377125504
